Accounting-Control-Number-Numéro-contrôle-comptable,Journal-Voucher-Type-Code-Code-du-type-de-pièce-de-journal,Fiscal-Year-Année-Fiscale,Journal-Voucher-Identifier-Identificateur-de-la-pièce-de-journal,Accounting-Effective-Date-Date-d'entrée-en-vigueur-comptable,DepartmentNumber-Numéro-de-Ministère,Fiscal-Month-Mois-Fiscal,Journal-Voucher-Item-Identifier-Identificateur-de-l'item-de-la-pièce-de-journal,Financial-Coding-Block-Bloc-de-codage-financier,Subleger-Account-Identifier-Compte-du-grand-livre-auxiliaire,Credit/Debit-Code-Code-Crédit/Débit,Journal-Voucher-Item-Amount-Montant-de-l'item-de-la-pièce-de-journal,Control-Data-Type-Type-de-données-de-contrôle,Accounting-Summary-Transaction-Line-Count-Sommaire-comptable-transaction-compte-ligne,GBS-Control-Number-Numéro-de-contrôle-du-SBG,General-Ledger-Account-Code-Code-du-compte-du-grand-livre-général
202533000018,ADEPT,2025/2026,,2025-11-25,014,08,1,,0147022,DR,1574.34,COK,2,202532900162250,
202533000019,ADEPT,2025/2026,,2025-11-25,014,08,1,,0147025,DR,3453.38,COK,5,202532900162251,
202533000020,ADEPT,2025/2026,,2025-11-25,014,08,1,,0147026,DR,1294.39,COK,2,202532900162252,
202533000021,ADEPT,2025/2026,,2025-11-25,014,08,1,,0147027,DR,692.28,COK,2,202532900162253,
202533000022,ADEPT,2025/2026,,2025-11-25,014,08,1,,0147028,DR,897.73,COK,1,202532900162254,
202533000023,ADEPT,2025/2026,,2025-11-25,014,08,1,,0147029,DR,931.60,COK,1,202532900162255,
202533000024,ADEPT,2025/2026,,2025-11-25,014,08,1,,0147030,DR,1802.72,COK,3,202532900162256,
202533000025,ADEPT,2025/2026,,2025-11-25,014,08,1,,0147031,DR,15583.81,COK,16,202532900162257,
202533000026,ADEPT,2025/2026,,2025-11-25,014,08,1,,0147036,DR,5603.20,COK,8,202532900162258,
202533000027,ADEPT,2025/2026,,2025-11-25,014,08,1,,0148455,DR,1212.00,COK,1,202532900162259,
